trigger_idx,Symbol,Date_trigger,Close_trigger,bar_count,s_n,delta_s_n,F_n,B_k,M_k,D_k,Date_fwd20gates,Close_fwd20gates,n_calendar_days_to_fwd20gates,fwd_return_20gates,Date_fwd20cal,Close_fwd20cal,fwd_return_20cal,Date_fwd20bars,Close_fwd20bars,fwd_return_20bars
316,EWP,2020-04-03,19.6,2,0.9596173776650255,0.7151488831596833,1.3652089322536554,-0.05038374596104672,0.31500115900522413,1,2020-05-04,20.2,31,0.030612244897959072,2020-05-04,20.2,0.030612244897959072,2020-05-04,20.2,0.030612244897959072
317,EWG,2020-04-03,20.43,2,0.9617499559724878,0.7104726235092202,1.382573367991927,-0.05414927197589374,0.32005360794636406,1,2020-05-04,22.92,31,0.12187958883994136,2020-05-04,22.92,0.12187958883994136,2020-05-04,22.92,0.12187958883994136
318,EWQ,2020-04-03,21.85,2,0.9624843920043071,0.7124906998016289,1.4033189480988397,-0.059084611744834106,0.3214317140333993,1,2020-05-04,23.77,31,0.08787185354691067,2020-05-04,23.77,0.08787185354691067,2020-05-04,23.77,0.08787185354691067
319,EEMO,2020-04-03,11.1001,2,0.9648163544723308,0.7169853050532791,1.3843848101086365,-0.053444397137588445,0.3261900141426532,1,2020-05-04,12.0524,31,0.08579201989171278,2020-05-04,12.0524,0.08579201989171278,2020-05-04,12.0524,0.08579201989171278
320,FAAR,2020-04-03,25.2038,2,0.9620294096369243,0.716314265081741,1.3545827753745474,-0.046873127064674294,0.3202734421290912,1,2020-05-15,25.7547,42,0.021857815091375053,2020-05-04,25.2652,0.0024361405819756945,2020-05-04,25.2652,0.0024361405819756945
321,EEMX,2020-04-03,24.7421,2,0.9603832204146902,0.7180051413062931,1.4114421959838588,-0.061658350720062476,0.3163179003198528,1,2020-05-04,26.545,31,0.07286770322648445,2020-05-04,26.545,0.07286770322648445,2020-05-04,26.545,0.07286770322648445
322,EWZS,2020-04-03,8.73,2,0.9683431293857003,0.710228263398218,1.373824536573836,-0.049771168781977404,0.334315127638632,1,2020-05-04,10.14,31,0.16151202749140894,2020-05-04,10.14,0.16151202749140894,2020-05-04,10.14,0.16151202749140894
323,EWUS,2020-04-03,25.65,2,0.9675004638550174,0.7159911635896195,1.4223179652488716,-0.062220213064725506,0.3319032350054639,1,2020-05-04,30.36,31,0.18362573099415208,2020-05-04,30.36,0.18362573099415208,2020-05-04,30.36,0.18362573099415208
324,EWS,2020-04-03,16.33,2,0.9627782829494992,0.7112606480208652,1.4814794150344992,-0.0771505588034899,0.32152882270759664,1,2020-05-04,18.16,31,0.11206368646662597,2020-05-04,18.16,0.11206368646662597,2020-05-04,18.16,0.11206368646662597
325,EPAC,2020-04-03,16.04,2,0.9553993539575296,0.7128761309666438,1.3696470845005972,-0.05295854496662658,0.3056440337483728,1,2020-05-04,15.85,31,-0.011845386533665805,2020-05-04,15.85,-0.011845386533665805,2020-05-04,15.85,-0.011845386533665805
326,WLDR,2020-04-06,17.01,2,0.9598359167726123,0.7159570386209507,1.358701604872146,-0.04865965919195818,0.3154417916976433,1,2020-05-14,18.0308,38,0.06001175778953543,2020-05-05,18.41,0.0823045267489711,2020-05-14,18.0308,0.06001175778953543
327,ACEL,2020-04-06,7.51,2,0.9687582114291807,0.6948695465361759,1.3680201413703634,-0.03805363978329315,0.3357011244523616,1,2020-05-05,9.29,29,0.23701731025299594,2020-05-05,9.29,0.23701731025299594,2020-05-05,9.29,0.23701731025299594
328,LTL,2020-04-06,7.2777,2,0.9604351222451255,0.7126195989157001,1.3669805510299518,-0.0506144427227366,0.31702296509066485,1,2020-05-11,8.0185,35,0.1017904008134437,2020-05-05,7.8292,0.07577943581076436,2020-05-11,8.0185,0.1017904008134437
329,FAST,2020-04-06,16.09,2,0.9600293615153502,0.6997139096447731,1.3919279967860327,-0.04691311931248478,0.3163111349877399,1,2020-05-05,18.315,29,0.13828464885021763,2020-05-05,18.315,0.13828464885021763,2020-05-05,18.315,0.13828464885021763
330,MPLX,2020-04-06,11.9,2,0.9599843536572468,0.7115308921541363,1.4185927306000015,-0.062186715485322785,0.3155425634012329,1,2020-05-05,17.01,29,0.42941176470588244,2020-05-05,17.01,0.42941176470588244,2020-05-05,17.01,0.42941176470588244
331,IEF,2020-04-06,121.39,2,0.963807768524121,0.6850716685107663,1.3780883028296036,-0.04238517937146011,0.3258783789048383,1,2020-05-05,121.64,29,0.002059477716451108,2020-05-05,121.64,0.002059477716451108,2020-05-05,121.64,0.002059477716451108
332,WTMF,2020-04-06,36.55,2,0.9576937567515542,0.7147081770141999,1.3557707946294038,-0.038161336405573065,0.3099526761452145,1,2020-05-06,36.04,30,-0.01395348837209297,2020-05-05,36.21,-0.009302325581395248,2020-05-05,36.21,-0.009302325581395248
333,NESR,2020-04-06,5.04,2,0.9562211521195869,0.7111897790031922,1.3616999079181893,-0.040119145632129295,0.30688731007139275,1,2020-05-05,4.89,29,-0.029761904761904833,2020-05-05,4.89,-0.029761904761904833,2020-05-05,4.89,-0.029761904761904833
334,GLP,2020-04-06,8.5,2,0.9559978998115466,0.7155596911952209,1.3524773601570335,-0.03807270404709315,0.3060277964287467,1,2020-05-05,11.13,29,0.30941176470588244,2020-05-05,11.13,0.30941176470588244,2020-05-05,11.13,0.30941176470588244
335,AFYA,2020-04-06,19.17,3,0.9627191068993542,0.702803633888125,1.4988207546957617,-0.14058493480971157,0.3521896795998531,1,2020-05-05,20.67,29,0.07824726134585289,2020-05-05,20.67,0.07824726134585289,2020-05-05,20.67,0.07824726134585289
336,WBIF,2020-04-06,24.88,2,0.9579974238744717,0.7111587903080876,1.404718662106448,-0.059355637310937154,0.3111676560827751,1,2020-05-11,25.736,35,0.03440514469453383,2020-05-05,25.0912,0.00848874598070746,2020-05-05,25.0912,0.00848874598070746
337,CCOR,2020-04-06,28.88,2,0.9664266126787167,0.7157476694777383,1.3881118458057535,-0.04340513557392193,0.3289650227706426,1,2020-05-06,28.2319,30,-0.022441135734072006,2020-05-05,28.79,-0.0031163434903047045,2020-05-05,28.79,-0.0031163434903047045
338,AFLG,2020-04-06,16.2417,2,0.9613719870817353,0.7145085395336432,1.378926415470726,-0.0532589375301271,0.31889900350845535,1,2020-05-12,17.6063,36,0.08401829857711934,2020-05-05,17.5518,0.08066273850643703,2020-05-12,17.6063,0.08401829857711934
339,LQDI,2020-04-06,23.8311,2,0.9656194343494302,0.7183999367190159,1.3613302651190256,-0.037220146409645063,0.32707676009114145,1,2020-05-07,24.915,31,0.04548258368266676,2020-05-05,25.045,0.05093764031035086,2020-05-07,24.915,0.04548258368266676
340,FMF,2020-04-06,43.485,2,0.9578268234060604,0.7148070585786594,1.3538443600893206,-0.037779438978632285,0.3102432330544798,1,2020-05-07,43.6652,31,0.004143957686558566,2020-05-04,43.4922,0.00016557433597786433,2020-05-05,43.5,0.0003449465332873535
341,BVN,2020-04-06,7.33,2,0.9548013544341643,0.7057068146167871,1.3636052140292894,-0.04151834523005184,0.30406427989968865,1,2020-05-05,8.46,29,0.15416098226466587,2020-05-05,8.46,0.15416098226466587,2020-05-05,8.46,0.15416098226466587
342,TIP,2020-04-06,121.25,3,0.9585474580773955,0.7064643171171412,1.4552052902840302,-0.13101979091165616,0.3432040843110792,1,2020-05-05,121.27,29,0.0001649484536082146,2020-05-05,121.27,0.0001649484536082146,2020-05-05,121.27,0.0001649484536082146
343,SPH,2020-04-06,13.31,2,0.9567100847863992,0.7198982830131757,1.3615939297311965,-0.04005936653337876,0.3072570686599412,1,2020-05-05,14.11,29,0.06010518407212614,2020-05-05,14.11,0.06010518407212614,2020-05-05,14.11,0.06010518407212614
344,BOTJ,2020-04-06,8.4809,2,0.956871231501485,0.7194387409269551,1.374103096396763,-0.05342238088624885,0.30843907903113327,1,2020-05-06,9.3545,30,0.10300793547854588,2020-05-05,9.7818,0.15339173908429535,2020-05-06,9.3545,0.10300793547854588
345,FENC,2020-04-06,6.64,2,0.9549649345637693,0.7080679989309756,1.4010825690856208,-0.050642693197902905,0.30412453036919296,1,2020-05-05,6.5,29,-0.021084337349397544,2020-05-05,6.5,-0.021084337349397544,2020-05-05,6.5,-0.021084337349397544
346,FLNG,2020-04-06,5.58,2,0.9587885131418388,0.7058551864840694,1.384375029477206,-0.04553109206690773,0.3130399957327634,1,2020-05-07,4.92,31,-0.11827956989247314,2020-05-04,5.0859,-0.08854838709677428,2020-05-05,5.085,-0.08870967741935486
347,BUG,2020-04-06,14.9564,2,0.9625525636748735,0.6974773251074396,1.395975269551852,-0.0472822895415792,0.32204692061657514,1,2020-05-05,16.997,29,0.13643657564654593,2020-05-05,16.997,0.13643657564654593,2020-05-05,16.997,0.13643657564654593
348,MITK,2020-04-06,7.9,2,0.9605335910719639,0.6975067659510081,1.3698509410122917,-0.04129200110921969,0.31768320702864944,1,2020-05-07,8.82,31,0.11645569620253163,2020-05-05,8.98,0.13670886075949368,2020-05-05,8.98,0.13670886075949368
349,GIGB,2020-04-06,50.9,2,0.9649918438283267,0.7184288874537541,1.3948695700955618,-0.0455538197950936,0.325634420931319,1,2020-05-05,52.9,29,0.03929273084479371,2020-05-05,52.9,0.03929273084479371,2020-05-05,52.9,0.03929273084479371
350,IMMR,2020-04-06,5.9,2,0.9569720180851653,0.706813889282499,1.364085346721053,-0.04075163440880067,0.30894275140450494,1,2020-05-05,6.96,29,0.17966101694915246,2020-05-05,6.96,0.17966101694915246,2020-05-05,6.96,0.17966101694915246
351,UNIT,2020-04-07,5.04,2,0.95844361314996,0.6902812186028706,1.3635755180597309,-0.04072097713928366,0.31362927840417254,1,2020-05-06,6.53,29,0.2956349206349207,2020-05-06,6.53,0.2956349206349207,2020-05-06,6.53,0.2956349206349207
352,MYFW,2020-04-07,13.5,2,0.9606347491488958,0.7197747445420946,1.4187811644610315,-0.06182641272465066,0.3163027387295877,1,2020-05-07,12.49,30,-0.07481481481481479,2020-05-06,12.48,-0.07555555555555553,2020-05-06,12.48,-0.07555555555555553
353,NFTY,2020-04-07,23.2073,2,0.9587702274686309,0.7161846708714745,1.3958294958881456,-0.058306059318821685,0.3129224877461298,1,2020-05-06,24.57,29,0.058718592856558074,2020-05-06,24.57,0.058718592856558074,2020-05-06,24.57,0.058718592856558074
354,RBKB,2020-04-07,6.474,2,0.9579015121681851,0.7106612666128252,1.3710633117662465,-0.04234152706648092,0.31069016336061267,1,2020-05-11,7.25,34,0.11986407167130056,2020-05-05,7.3799,0.13992894655545257,2020-05-11,7.25,0.11986407167130056
355,FLCO,2020-04-08,24.39,2,0.9589555002781766,0.6828487253155207,1.3460545245879816,-0.03645908012488893,0.31544195503422917,1,2020-05-07,25.2848,29,0.03668716687166872,2020-05-07,25.2848,0.03668716687166872,2020-05-07,25.2848,0.03668716687166872
356,FLQS,2020-04-08,21.2502,2,0.9601082984730921,0.7113222250602403,1.385780127113191,-0.05547142674463104,0.3163446720264026,1,2020-05-13,21.3962,35,0.006870523571542894,2020-05-06,22.0174,0.03610318961703885,2020-05-13,21.3962,0.006870523571542894
357,LGH,2020-04-09,22.6,2,0.9551327511779147,0.6801580510082519,1.3484973215909475,-0.03814328069467093,0.3070079811986819,1,2020-05-08,23.396,29,0.03522123893805307,2020-05-08,23.396,0.03522123893805307,2020-05-08,23.396,0.03522123893805307
358,FTSD,2020-04-09,95.5,2,0.9580391407723338,0.6970915338345928,1.364548575406967,-0.04086177631476455,0.3121558605143954,1,2020-06-16,95.655,68,0.0016230366492146716,2020-05-01,95.53,0.00031413612565446217,2020-05-08,95.435,-0.0006806282722512851
359,TRMD,2020-04-13,7.5,2,0.9547515301841744,0.71907859263272,1.353801765954171,-0.04909124608426847,0.3036901305094336,1,2020-05-13,8.08,30,0.07733333333333334,2020-05-11,8.23,0.0973333333333334,2020-05-13,8.08,0.07733333333333334
360,RAAX,2020-04-13,19.35,2,0.9554250342934957,0.7092542192901319,1.4036983878670317,-0.04988196689806346,0.30464487927486467,1,2020-07-22,20.5041,100,0.05964341085271316,2020-04-30,19.1851,-0.008521963824289557,2020-05-11,19.24,-0.005684754521963978
361,EEMA,2020-04-20,60.2525,12,0.9689024633935044,0.7011140509227483,1.4817053683648278,-0.6420568272776765,0.2604629283423595,1,2020-05-18,62.7248,28,0.041032322310277654,2020-05-18,62.7248,0.041032322310277654,2020-05-18,62.7248,0.041032322310277654
362,SKYW,2020-04-21,24.29,13,0.9593124041041822,0.7105887609878603,1.5242783720560946,-0.7702152659022684,0.2151497565256913,1,2020-05-19,25.99,28,0.06998764923836967,2020-05-19,25.99,0.06998764923836967,2020-05-19,25.99,0.06998764923836967
363,WABC,2020-04-22,61.55,14,0.9649168782911435,0.7020130214691628,1.4459850642933516,-0.798831143468653,0.26920279590729296,1,2020-05-20,56.53,28,-0.08155970755483341,2020-05-20,56.53,-0.08155970755483341,2020-05-20,56.53,-0.08155970755483341
364,PSCC,2020-04-22,22.1967,12,0.9686913090123389,0.7130634311140704,1.4221370439289833,-0.384224030015152,0.0219722379628145,1,2020-05-21,23.113,29,0.04128091112642869,2020-05-20,22.99,0.03573954686957965,2020-05-21,23.113,0.04128091112642869
365,DVA,2020-04-24,74.0,16,0.9650649413808969,0.6947763508092835,1.5270420598549432,-1.0,0.20483141322601892,1,2020-05-22,76.81,28,0.037972972972973,2020-05-22,76.81,0.037972972972973,2020-05-22,76.81,0.037972972972973
366,BKHY,2020-04-28,50.1,2,0.9578172904932184,0.7183743535997569,1.3532288946372635,-0.047918535446917404,0.31073639488849103,1,2020-06-04,53.2266,37,0.06240718562874244,2020-05-27,52.19,0.04171656686626739,2020-06-03,53.26,0.06307385229540911
367,DCTH,2020-05-05,7.95,2,0.9569972079531767,0.7131639285607652,1.3740522361871224,-0.0535171639117777,0.3092478936080344,1,2020-06-10,8.15,36,0.025157232704402538,2020-06-03,7.75,-0.025157232704402538,2020-06-03,7.75,-0.025157232704402538
368,SIXA,2020-05-13,24.5507,2,0.9649484154619508,0.7182325711921979,1.3728012827708156,-0.050442579653227244,0.3264085818084289,1,2020-06-11,25.666,29,0.04542843992228333,2020-06-11,25.666,0.04542843992228333,2020-06-11,25.666,0.04542843992228333
369,VTOL,2020-06-16,16.05,2,0.9542897349457237,0.7141513106322781,1.3590098027466953,-0.05065759136173776,0.30301978755724096,1,2020-07-15,15.45,29,-0.037383177570093545,2020-07-15,15.45,-0.037383177570093545,2020-07-15,15.45,-0.037383177570093545
370,MRSK,2020-06-30,25.22,2,0.9619380088617041,0.7046444596186248,1.3707604110236087,-0.04120253538197697,0.32017375508167273,1,2020-08-07,27.185,38,0.07791435368754956,2020-07-29,26.5644,0.05330689928628074,2020-08-07,27.185,0.07791435368754956
371,ACI,2020-06-30,15.77,2,0.9560550759164577,0.7199709043109169,1.34870295927309,-0.04735537917962503,0.3066205342046886,1,2020-07-30,14.95,30,-0.051997463538364,2020-07-29,15.37,-0.025364616360177575,2020-07-29,15.37,-0.025364616360177575
