file_idx,chunk,phi,energy,alpha,file
10,0,0.3696376314385996,0.07783465832471848,0.50437317100351,Anatomy  of  the  Brain.txt
10,1,0.3819333632990599,0.07469827681779861,0.5086766771546711,Anatomy  of  the  Brain.txt
10,2,0.3576220672539046,0.0809536799788475,0.5001677235388667,Anatomy  of  the  Brain.txt
10,3,0.31766388702849546,0.07555990666151047,0.48618236045997354,Anatomy  of  the  Brain.txt
10,4,0.32330008774447966,0.07214425504207611,0.488155030710568,Anatomy  of  the  Brain.txt
10,5,0.30952320097830005,0.06791005283594131,0.4833331203424051,Anatomy  of  the  Brain.txt
10,6,0.3299019665369256,0.0717310905456543,0.49046568828792403,Anatomy  of  the  Brain.txt
10,7,0.31601419985016566,0.06663033366203308,0.48560496994755803,Anatomy  of  the  Brain.txt
10,8,0.34036903541166785,0.0720859169960022,0.4941291623940838,Anatomy  of  the  Brain.txt
10,9,0.35348545236472,0.06761050969362259,0.498719908327652,Anatomy  of  the  Brain.txt
10,10,0.33679688550479403,0.0739826112985611,0.49287890992667793,Anatomy  of  the  Brain.txt
10,11,0.32042194619902575,0.07044992595911026,0.487147681169659,Anatomy  of  the  Brain.txt
10,12,0.348180214341297,0.05960842967033386,0.4968630750194539,Anatomy  of  the  Brain.txt
10,13,0.3234154272227805,0.07017376273870468,0.48819539952797314,Anatomy  of  the  Brain.txt
10,14,0.3429341080091289,0.07596834748983383,0.49502693780319507,Anatomy  of  the  Brain.txt
10,15,0.39134358337681585,0.06889227777719498,0.5119702541818855,Anatomy  of  the  Brain.txt
10,16,0.362931912337381,0.07861529290676117,0.5020261693180833,Anatomy  of  the  Brain.txt
10,17,0.3750945431647226,0.08123444765806198,0.5062830901076529,Anatomy  of  the  Brain.txt
10,18,0.30949101258966866,0.08580905199050903,0.48332185440638403,Anatomy  of  the  Brain.txt
10,19,0.40120270254329854,0.07512956857681274,0.5154209458901545,Anatomy  of  the  Brain.txt
10,20,0.3770654362225082,0.07755868881940842,0.5069729026778779,Anatomy  of  the  Brain.txt
10,21,0.36943244593785773,0.07428942620754242,0.5043013560782502,Anatomy  of  the  Brain.txt
10,22,0.3253720473287771,0.07965929806232452,0.488880216565072,Anatomy  of  the  Brain.txt
10,23,0.3298079173836839,0.07959891855716705,0.4904327710842894,Anatomy  of  the  Brain.txt
10,24,0.3508466471636413,0.0760212317109108,0.49779632650727446,Anatomy  of  the  Brain.txt
10,25,0.40870182172801306,0.07408953458070755,0.5180456376048046,Anatomy  of  the  Brain.txt
10,26,0.35211565514507626,0.08103329688310623,0.4982404793007767,Anatomy  of  the  Brain.txt
10,27,0.41540216738268654,0.07854382693767548,0.5203907585839402,Anatomy  of  the  Brain.txt
10,28,0.37272832734608335,0.08370951563119888,0.5054549145711291,Anatomy  of  the  Brain.txt
10,29,0.3955314607250983,0.06228157505393028,0.5134360112537844,Anatomy  of  the  Brain.txt
10,30,0.3833052590441768,0.06586502492427826,0.5091568406654619,Anatomy  of  the  Brain.txt
10,31,0.4478181057541861,0.06254293769598007,0.5317363370139652,Anatomy  of  the  Brain.txt
10,32,0.4134054437416655,0.07472549378871918,0.519691905309583,Anatomy  of  the  Brain.txt
10,33,0.36813600164373617,0.07878851890563965,0.5038476005753078,Anatomy  of  the  Brain.txt
10,34,0.4055666719309228,0.06862539052963257,0.5169483351758231,Anatomy  of  the  Brain.txt
10,35,0.37090765567887307,0.06748669594526291,0.5048176794876057,Anatomy  of  the  Brain.txt
10,36,0.399644422613455,0.06345528364181519,0.5148755479147094,Anatomy  of  the  Brain.txt
10,37,0.3935775988947293,0.06609274446964264,0.5127521596131553,Anatomy  of  the  Brain.txt
10,38,0.34866628039695063,0.07396233081817627,0.4970331981389328,Anatomy  of  the  Brain.txt
10,39,0.41755031924727465,0.0780777558684349,0.5211426117365462,Anatomy  of  the  Brain.txt
10,40,0.37370838827339486,0.07271268218755722,0.5057979358956882,Anatomy  of  the  Brain.txt
10,41,0.35019402715848075,0.06597857922315598,0.49756790950546825,Anatomy  of  the  Brain.txt
10,42,0.3298978450394797,0.06952457875013351,0.4904642457638179,Anatomy  of  the  Brain.txt
10,43,0.36956661701041277,0.07216884195804596,0.5043483159536445,Anatomy  of  the  Brain.txt
10,44,0.38132977178930516,0.06639999151229858,0.5084654201262568,Anatomy  of  the  Brain.txt
10,45,0.42713327497389364,0.06209523230791092,0.5244966462408628,Anatomy  of  the  Brain.txt
10,46,0.40606935168584807,0.06820996850728989,0.5171242730900468,Anatomy  of  the  Brain.txt
10,47,0.40480482380525484,0.0756971463561058,0.5166816883318393,Anatomy  of  the  Brain.txt
10,48,0.36028559660978915,0.07500551640987396,0.5010999588134263,Anatomy  of  the  Brain.txt
10,49,0.3636085290322335,0.07304088771343231,0.5022629851612818,Anatomy  of  the  Brain.txt
10,50,0.34557273566787056,0.07003480195999146,0.4959504574837547,Anatomy  of  the  Brain.txt
10,51,0.34899000352211285,0.06634580343961716,0.4971465012327395,Anatomy  of  the  Brain.txt
10,52,0.3068902755261485,0.07200530916452408,0.482411596434152,Anatomy  of  the  Brain.txt
10,53,0.35053956882784854,0.06713328510522842,0.497688849089747,Anatomy  of  the  Brain.txt
10,54,0.31431624277914977,0.07172328978776932,0.4850106849727024,Anatomy  of  the  Brain.txt
10,55,0.3235737185845942,0.06871014088392258,0.4882508015046079,Anatomy  of  the  Brain.txt
10,56,0.3456289796016153,0.07071223109960556,0.4959701428605653,Anatomy  of  the  Brain.txt
10,57,0.33079216063223366,0.07553654164075851,0.4907772562212817,Anatomy  of  the  Brain.txt
10,58,0.34267356525353165,0.07466484606266022,0.494935747838736,Anatomy  of  the  Brain.txt
10,59,0.40418972861974345,0.06765912473201752,0.5164664050169101,Anatomy  of  the  Brain.txt
11,0,0.3465661125624939,0.06609093397855759,0.4962981393968728,APPLIED PHYSIOLOGY.txt
11,1,0.34845636394293006,0.06402416527271271,0.4969597273800254,APPLIED PHYSIOLOGY.txt
11,2,0.3178855569168423,0.07667795568704605,0.4862599449208947,APPLIED PHYSIOLOGY.txt
11,3,0.33408966144556224,0.07742220163345337,0.4919313815059467,APPLIED PHYSIOLOGY.txt
11,4,0.35919973060140264,0.07885430753231049,0.5007199057104909,APPLIED PHYSIOLOGY.txt
11,5,0.3548486460269085,0.08322571218013763,0.4991970261094179,APPLIED PHYSIOLOGY.txt
11,6,0.324866714648097,0.07065125554800034,0.48870335012683386,APPLIED PHYSIOLOGY.txt
11,7,0.32268168393558705,0.07342881709337234,0.4879385893774554,APPLIED PHYSIOLOGY.txt
11,8,0.34390128136535447,0.08092297613620758,0.49536544847787395,APPLIED PHYSIOLOGY.txt
11,9,0.37787050080470197,0.08036402612924576,0.5072546752816456,APPLIED PHYSIOLOGY.txt
11,10,0.3514446919641396,0.08064872026443481,0.49800564218744875,APPLIED PHYSIOLOGY.txt
11,11,0.34776957412222864,0.07940120995044708,0.4967193509427799,APPLIED PHYSIOLOGY.txt
11,12,0.41042906583281064,0.07645267993211746,0.5186501730414836,APPLIED PHYSIOLOGY.txt
11,13,0.3306465879642969,0.06984608620405197,0.49072630578750387,APPLIED PHYSIOLOGY.txt
11,14,0.3315956746043445,0.07143152505159378,0.49105848611152053,APPLIED PHYSIOLOGY.txt
11,15,0.3235125647081875,0.07312118262052536,0.48822939764786555,APPLIED PHYSIOLOGY.txt
11,16,0.3765588288790349,0.07380906492471695,0.5067955901076622,APPLIED PHYSIOLOGY.txt
11,17,0.401204776829523,0.06395624577999115,0.515421671890333,APPLIED PHYSIOLOGY.txt
11,18,0.3279973832839714,0.06475384533405304,0.48979908414939,APPLIED PHYSIOLOGY.txt
11,19,0.33351641556389133,0.06511286646127701,0.491730745447362,APPLIED PHYSIOLOGY.txt
11,20,0.3613308309837635,0.07591205090284348,0.5014657908443173,APPLIED PHYSIOLOGY.txt
11,21,0.35413422345552703,0.07252714782953262,0.49894697820943457,APPLIED PHYSIOLOGY.txt
11,22,0.339618747366561,0.07349630445241928,0.49386656157829645,APPLIED PHYSIOLOGY.txt
11,23,0.31207694992140106,0.07233703881502151,0.4842269324724905,APPLIED PHYSIOLOGY.txt
11,24,0.2953020407781559,0.07833806425333023,0.4783557142723547,APPLIED PHYSIOLOGY.txt
11,25,0.28021113821257926,0.07273300737142563,0.47307389837440283,APPLIED PHYSIOLOGY.txt
11,26,0.33240965740980816,0.06837364286184311,0.4913433800934329,APPLIED PHYSIOLOGY.txt
11,27,0.3587374896442091,0.07600909471511841,0.5005581213754733,APPLIED PHYSIOLOGY.txt
11,28,0.3753308626655587,0.07544265687465668,0.5063658019329457,APPLIED PHYSIOLOGY.txt
11,29,0.33877878506380077,0.07993520796298981,0.4935725747723304,APPLIED PHYSIOLOGY.txt
11,30,0.34697730876842303,0.06703437864780426,0.4964420580689482,APPLIED PHYSIOLOGY.txt
11,31,0.3448939535180061,0.06510995328426361,0.4957128837313023,APPLIED PHYSIOLOGY.txt
11,32,0.3622225681530916,0.0704331323504448,0.5017778988535823,APPLIED PHYSIOLOGY.txt
11,33,0.4302950557033259,0.0790712982416153,0.5256032694961642,APPLIED PHYSIOLOGY.txt
11,34,0.4241040447898609,0.07056679576635361,0.5234364156764515,APPLIED PHYSIOLOGY.txt
11,35,0.37172356599153716,0.06667451560497284,0.5051032480970382,APPLIED PHYSIOLOGY.txt
11,36,0.33860629511226015,0.0662650540471077,0.49351220328929124,APPLIED PHYSIOLOGY.txt
11,37,0.2739272327177451,0.07241547107696533,0.470874531451211,APPLIED PHYSIOLOGY.txt
11,38,0.31719153798773353,0.06925235688686371,0.48601703829570697,APPLIED PHYSIOLOGY.txt
11,39,0.3454784602145713,0.07062728703022003,0.4959174610751002,APPLIED PHYSIOLOGY.txt
11,40,0.3561480137756142,0.0754745602607727,0.4996518048214652,APPLIED PHYSIOLOGY.txt
11,41,0.3478275547088745,0.08583561331033707,0.4967396441481063,APPLIED PHYSIOLOGY.txt
11,42,0.3827186161405392,0.07892310619354248,0.508951515649189,APPLIED PHYSIOLOGY.txt
11,43,0.3644606172972262,0.08254258334636688,0.5025612160540294,APPLIED PHYSIOLOGY.txt
11,44,0.3529369631515258,0.07483041286468506,0.4985279371030342,APPLIED PHYSIOLOGY.txt
11,45,0.32028068024600204,0.06924199312925339,0.4870982380861009,APPLIED PHYSIOLOGY.txt
11,46,0.3639853812435184,0.07737316191196442,0.5023948834352316,APPLIED PHYSIOLOGY.txt
11,47,0.34738740107399396,0.07354366034269333,0.49658559037589806,APPLIED PHYSIOLOGY.txt
11,48,0.3640549501329625,0.07736317068338394,0.5024192325465371,APPLIED PHYSIOLOGY.txt
11,49,0.3132567496118235,0.06777287274599075,0.4846398623641384,APPLIED PHYSIOLOGY.txt
11,50,0.35795669820938647,0.06913413107395172,0.5002848443732855,APPLIED PHYSIOLOGY.txt
11,51,0.32112457416701384,0.07195665687322617,0.487393600958455,APPLIED PHYSIOLOGY.txt
11,52,0.3325165460029793,0.06931931525468826,0.49138079110104294,APPLIED PHYSIOLOGY.txt
11,53,0.3641139153737479,0.06979067623615265,0.502439870380812,APPLIED PHYSIOLOGY.txt
11,54,0.33998180142908047,0.07168751209974289,0.49399363050017836,APPLIED PHYSIOLOGY.txt
11,55,0.3044237520410019,0.07021992653608322,0.4815483132143509,APPLIED PHYSIOLOGY.txt
11,56,0.3690161390107604,0.07120354473590851,0.5041556486537664,APPLIED PHYSIOLOGY.txt
11,57,0.32302925130597476,0.07025531679391861,0.4880602379570914,APPLIED PHYSIOLOGY.txt
11,58,0.33652925588187943,0.07572848349809647,0.49278523955865805,APPLIED PHYSIOLOGY.txt
11,59,0.3322706327223703,0.07045841217041016,0.4912947214528299,APPLIED PHYSIOLOGY.txt
12,0,0.291943027345805,0.06924514472484589,0.47718005957103204,nasa_mission.txt
